codmun,n_obs,pop_weight_sum,AAI_total,AAI_ci_lower,AAI_ci_upper,AAI_ci_width,health_score,functional_score,reliable,uf
310304,3,7469.843373059999,,,,,0.24670102089664855,0.0,False,Minas Gerais
310305,2,5238.035338430001,,,,,0.224441372531589,0.0,False,Minas Gerais
310306,4,6924.30995933,,,,,0.273331524100685,0.03317510878040289,False,Minas Gerais
310307,4,6458.00590459,,,,,0.24829099577985972,0.0,False,Minas Gerais
310308,8,19263.054982219997,,,,,0.25102496905053834,0.017402226658565407,False,Minas Gerais
310309,2,10420.451281560001,,,,,0.3220233706407214,0.08559140152474053,False,Minas Gerais
310310,1,768.68040383,,,,,0.2912203176267676,0.0,False,Minas Gerais
310311,8,51991.39644175,,,,,0.4979080955634945,0.279500603341303,False,Minas Gerais
310312,5,17998.54163097,,,,,0.31915405508280204,0.07666666666671111,False,Minas Gerais
310313,10,31321.7208523,0.28329301930021344,0.12946925576821428,0.4691494427521274,0.3396801869839131,0.372497536091166,0.1940885025092609,False,Minas Gerais
310318,6,20334.253017670002,,,,,0.29156382947660314,0.061707889512913075,False,Minas Gerais
310319,2,5008.26656765,,,,,0.26661781079573615,0.0,False,Minas Gerais
310325,15,37904.72435214999,0.17341256685508008,0.1260453095289447,0.2594527053911157,0.133407395862171,0.2916667649136619,0.055158368796498276,False,Minas Gerais
310328,4,8013.040661800001,,,,,0.23425171672111228,0.030611468107276406,False,Minas Gerais
310329,8,5519.0217384299995,,,,,0.2551865778990581,0.008719040389880557,False,Minas Gerais
310330,7,5388.22975638,,,,,0.2520509345404179,0.0,False,Minas Gerais
310331,2,5718.4779493999995,,,,,0.3128430020344364,0.05821148482297226,False,Minas Gerais
310332,4,5673.71239933,,,,,0.2534645250294067,0.0,False,Minas Gerais
310334,6,4965.60131722,,,,,0.28084201005576936,0.009591540754456802,False,Minas Gerais
310336,3,6020.926952039999,,,,,0.18208606708563085,0.0523982810543993,False,Minas Gerais
310339,4,10551.75385283,,,,,0.2717611699662548,0.009634484777403555,False,Minas Gerais
310341,3,5432.32806058,,,,,0.2578308450791783,0.0,False,Minas Gerais
310345,8,12477.850739090001,,,,,0.26668605727067124,0.006984065059897927,False,Minas Gerais
310346,7,7412.42284893,,,,,0.19682141374559428,0.0,False,Minas Gerais
310347,1,445.12529401,,,,,0.2745255813529729,0.0,False,Minas Gerais
310352,1,1144.094004,,,,,0.2745255813529729,0.0,False,Minas Gerais
310353,9,10499.94667419,,,,,0.29036426158207745,0.04670610432612809,False,Minas Gerais
310354,7,43339.81042398,,,,,0.24403350592980927,0.0,False,Minas Gerais
310355,1,12649.35699847,,,,,0.2578308450791783,0.0,False,Minas Gerais
310356,1,3510.8966022,,,,,0.3050828238962075,0.05000000000000001,False,Minas Gerais
310358,6,2906.8549467000003,,,,,0.3848548088324387,0.19183081508867225,False,Minas Gerais
310359,2,351.92329592,,,,,0.38126664034881086,0.23333333333428044,False,Minas Gerais
310360,3,2791.87409388,,,,,0.25840300006096156,0.0,False,Minas Gerais
310362,3,8721.80292072,,,,,0.29309136690995746,0.043009602607259174,False,Minas Gerais
310363,2,11111.43531345,,,,,0.43108810074161874,0.18333333333333326,False,Minas Gerais
310364,4,5590.356362709999,,,,,0.280161218974318,0.02678333551511145,False,Minas Gerais
310365,5,21020.26400752,,,,,0.3154434424145641,0.0730208853229856,False,Minas Gerais
310366,4,5653.22931144,,,,,0.24855599159373684,0.0,False,Minas Gerais
310369,5,3125.7030031699996,,,,,0.5780967273848523,0.37104706010688826,False,Minas Gerais
310370,10,7185.47606758,0.18590472890638843,0.132399281494119,0.23494371172237793,0.10254443022825893,0.2732216200087909,0.09858783780398596,False,Minas Gerais
310371,9,6083.0586208800005,,,,,0.2634317611747019,0.010028532182577392,False,Minas Gerais
310372,7,25999.49673227,,,,,0.31949171481322636,0.07210672381620047,False,Minas Gerais
310375,2,1913.3486647199998,,,,,0.3240548172659607,0.06365471218849869,False,Minas Gerais
310379,4,2964.25289189,,,,,0.28223650998250754,0.07475088316561303,False,Minas Gerais
310381,3,524.40336974,,,,,0.18331530311840502,0.0,False,Minas Gerais
310382,5,20698.73952361,,,,,0.4242125185462011,0.1945224591309207,False,Minas Gerais
310385,2,8666.05358924,,,,,0.24948347694228096,0.0,False,Minas Gerais
310386,4,5600.916736950001,,,,,0.2648452779222887,0.010482558771882726,False,Minas Gerais
310387,3,12769.312956270001,,,,,0.17579031565658393,0.0,False,Minas Gerais
310388,4,8184.50650164,,,,,0.24265468756753736,0.0,False,Minas Gerais
310389,5,6113.919955130001,,,,,0.34963099971346184,0.14500384810854944,False,Minas Gerais
310390,3,4192.01298012,,,,,0.23613263061936834,0.0,False,Minas Gerais
310391,5,4167.47752252,,,,,0.26102460195976535,0.005225859100454328,False,Minas Gerais
310394,2,9695.98434874,,,,,0.3342239514372648,0.125,False,Minas Gerais
310395,1,277.71359853,,,,,0.224441372531589,0.0,False,Minas Gerais
310398,10,8233.78758364,0.27033555296236844,0.12804890231981308,0.43423998176296774,0.30619107944315466,0.38960977130719554,0.15106133461754145,False,Minas Gerais
310403,4,12160.58343952,,,,,0.422397593478486,0.16543512633999152,False,Minas Gerais
310405,3,1724.5135937599998,,,,,0.2927134565328326,0.054576918278035,False,Minas Gerais
310406,3,2062.36805519,,,,,0.23489684049054949,0.020557849267159062,False,Minas Gerais
310408,6,18102.57477649,,,,,0.3060507305296889,0.05281257976868701,False,Minas Gerais
310410,4,9998.17419924,,,,,0.25296498513535154,0.0,False,Minas Gerais
310412,4,24301.853876970003,,,,,0.2611069341205568,0.01446629407109384,False,Minas Gerais
320000,7,5557.77416282,,,,,0.3108131497649265,0.0759403053255493,False,Espírito Santo
320001,25,15158.28324031,0.30501321271061677,0.12099720598558004,0.5110404806701241,0.39004327468454403,0.4127522045111852,0.19727422091004843,False,Espírito Santo
320002,12,10665.13684772,0.1780425472403279,0.10826836316545775,0.24521689858525553,0.1369485354197978,0.27245916002537807,0.08362593445527772,False,Espírito Santo
320003,27,14360.51018154,0.11894954624329768,0.09999444744696276,0.13342656122931,0.03343211378234723,0.2352622146142356,0.0026368778723597696,False,Espírito Santo
320004,5,2925.7859306600003,,,,,0.24409046893508868,0.0,False,Espírito Santo
320005,13,11732.46313488,0.1745568539899008,0.13579128040273888,0.23212604188375244,0.09633476148101355,0.29191996624448074,0.05719374173532088,False,Espírito Santo
320006,11,4461.70734002,0.15171706595362056,0.12826712520894776,0.18030814656022257,0.05204102135127481,0.2767350201861514,0.026699111721089696,False,Espírito Santo
320007,9,7181.954655709999,,,,,0.23508332512038013,0.017779648715197358,False,Espírito Santo
320008,15,9485.12293714,0.3115749713651677,0.0894245502488469,0.4938048933532313,0.4043803431043844,0.42138251900023715,0.2017674237300982,False,Espírito Santo
320009,17,9396.72458934,0.124686119886977,0.1021273176770019,0.1456889167320261,0.043561599055024214,0.23771966452366772,0.011652575250286302,False,Espírito Santo
320010,18,11532.937730939999,0.1766845760381009,0.14149683058857,0.2325678697992767,0.09107103921070672,0.2822842136029252,0.07108493847327658,False,Espírito Santo
320011,30,23752.585226809995,0.14208190779897129,0.12661280541419295,0.163514918862719,0.036902113448526036,0.26643864521481364,0.017725170383129003,True,Espírito Santo
320012,7,2935.9425408499997,,,,,0.2912598802915085,0.04514732207586896,False,Espírito Santo
320013,13,7797.49570424,0.17857486716302784,0.10330881868480507,0.3136066300997118,0.21029781141490672,0.2802026505967573,0.07694708372929841,False,Espírito Santo
320014,6,6011.2567561999995,,,,,0.1993485734426638,0.04775750850026548,False,Espírito Santo
320015,21,15031.86639786,0.19650950499182493,0.14574961985083495,0.2606544296264377,0.11490480977560275,0.31558552352110336,0.07743348646254651,False,Espírito Santo
320016,14,9684.703665190002,0.19532888878169782,0.14482520140796928,0.2714311712740136,0.12660596986604433,0.31078810170911386,0.07986967585428177,False,Espírito Santo
320017,20,12668.81668062,0.15395399750449404,0.12304081552232425,0.2141104169385473,0.09106960141622304,0.2667745808125252,0.04113341419646283,False,Espírito Santo
320018,6,6427.97104247,,,,,0.299024239006422,0.04671869759428858,False,Espírito Santo
320019,10,8619.2897043,0.17933897780458416,0.11684236962055392,0.30533412350560885,0.18849175388505493,0.2882936522283053,0.07038430338086298,False,Espírito Santo
320020,17,8573.2818202,0.16358381490140583,0.1280731751554362,0.21694425564631473,0.08887108049087852,0.27791037096687754,0.04925725883593414,False,Espírito Santo
320021,38,32803.06065654,0.16127821145448032,0.13453438295811726,0.1964153296049005,0.06188094664678323,0.27511775899478247,0.0474386639141781,True,Espírito Santo
320023,16,9630.652898800001,0.16440423712438362,0.1374937799633216,0.20189809648996931,0.06440431652664771,0.28996785715201695,0.03884061709675037,False,Espírito Santo
320024,32,20520.15086843,0.1760936029510723,0.1415300585139525,0.22398420008872946,0.08245414157477696,0.2913268473689205,0.06086035853322411,True,Espírito Santo
320025,23,16357.938790420001,0.16308748187029148,0.13420275664986642,0.19207751538857123,0.05787475873870482,0.26956316801795566,0.056611795722627395,False,Espírito Santo
320026,20,8286.493454559999,0.18139079349485315,0.13307566392748624,0.23649354333506814,0.1034178794075819,0.30202825535949007,0.06075333163021626,False,Espírito Santo
320028,15,8157.85678943,0.20407207937863145,0.13576081782475924,0.26317064754667757,0.12740982972191833,0.3042142588236751,0.10392989993358782,False,Espírito Santo
320029,6,3141.97539009,,,,,0.15697017939332503,0.0,False,Espírito Santo
320030,16,6172.36245551,0.22043703613025747,0.1320922306736496,0.3276466103915876,0.195554379717938,0.3278077409046004,0.11306633135591454,False,Espírito Santo
320031,14,11175.180266820002,0.20237727535237832,0.10476771529862157,0.3640899177018696,0.25932220240324805,0.31192767688970996,0.09282687381504667,False,Espírito Santo
320032,13,7171.75162905,0.10968927522260576,0.08654012523251589,0.13655367073469785,0.050013545502181955,0.20331411040767197,0.01606444003753951,False,Espírito Santo
320033,5,1042.78305353,,,,,0.2867994035962115,0.10213614994649113,False,Espírito Santo
320034,19,10279.87613528,0.12876398458995925,0.1197530935624634,0.14096395892100014,0.021210865358536737,0.2504335600146943,0.007094409165224204,False,Espírito Santo
320035,28,25317.180557779997,0.161879723553361,0.1222690748873127,0.21577855531313833,0.09350948042582563,0.27504825672087047,0.048711190385851505,False,Espírito Santo
320036,12,3253.0453395500003,0.18277589902538324,0.13242445137727854,0.27354833232956755,0.141123880952289,0.30577471331256245,0.059777084738204,False,Espírito Santo
320037,24,25815.84493163,0.16680569206788057,0.11105436962104817,0.2553495771736551,0.1442952075526069,0.2664952220561069,0.06711616207965425,False,Espírito Santo
320038,12,15829.278189540002,0.23503512084141723,0.12987615897632881,0.3355076635763683,0.20563150460003948,0.3510294174188345,0.11904082426400003,False,Espírito Santo
320039,9,5028.421286930001,,,,,0.4587116994590189,0.21959205456562836,False,Espírito Santo
320040,12,5447.859915079999,0.13499272238619636,0.12536861196272808,0.14722129602456135,0.021852684061833272,0.26169645944248326,0.008288985329909477,False,Espírito Santo
320041,15,2468.64645971,0.14041491334788356,0.12821586045345235,0.15857664481756126,0.03036078436410891,0.2676087178105223,0.013221108885244791,False,Espírito Santo
320042,28,12619.37357197,0.1490555514777175,0.12312909014121602,0.18536918889274687,0.062240098751530845,0.26463219187680476,0.033478911078630234,False,Espírito Santo
320043,7,4541.96720083,,,,,0.23888120631108517,0.0,False,Espírito Santo
320044,9,9292.23796011,,,,,0.28025822961810215,0.055084750060731415,False,Espírito Santo
320045,6,2857.32359208,,,,,0.2976765986012348,0.13476021450888548,False,Espírito Santo
320046,20,20331.15103848,0.21894856572201754,0.12266196411909847,0.363746702309408,0.2410847381903095,0.33791093565123276,0.09998619579280243,False,Espírito Santo
320047,4,2641.10821704,,,,,0.2411361088053837,0.0,False,Espírito Santo
320048,14,11738.556887579998,0.1389717962821958,0.1224803498675812,0.16974957254548753,0.04726922267790633,0.2633748596850166,0.01456873287937495,False,Espírito Santo
320049,2,1285.06954403,,,,,0.3934753330211562,0.13999999999945528,False,Espírito Santo
320050,12,5824.73704967,0.16334235746674525,0.12144142614899264,0.22917751657697014,0.1077360904279775,0.2696148401798597,0.05706987475363083,False,Espírito Santo
320051,5,838.5707285800002,,,,,0.26405843489306147,0.02246199097349368,False,Espírito Santo
320052,20,12906.711195509997,0.1748642677871216,0.135458164163615,0.23208705097111632,0.09662888680750131,0.28644626476224605,0.06328227081199721,False,Espírito Santo
320053,4,4805.84931591,,,,,0.1966703704768233,0.011308609327924626,False,Espírito Santo
320054,11,7224.61012545,0.14303768965449928,0.12035911238889008,0.19674117684981496,0.07638206446092488,0.2585159347068446,0.027559444602153982,False,Espírito Santo
320055,22,9652.31609947,0.17613185155044006,0.1312732927171389,0.24025594056853736,0.10898264785139847,0.28626244087512476,0.06600126222575539,False,Espírito Santo
320056,14,11217.669848099998,0.2759150128439803,0.15526246797308055,0.42392996110577885,0.26866749313269833,0.3765138494505131,0.17531617623744747,False,Espírito Santo
320057,1,321.57610341,,,,,0.0166947362737945,0.0,False,Espírito Santo
320058,19,8044.263521099999,0.2283350257688233,0.1302562008844799,0.3637565723564746,0.23350037147199468,0.34666817634099745,0.1100018751966492,False,Espírito Santo
320059,13,6638.49102305,0.13148726667568011,0.12560657332470973,0.14123999790329184,0.015633424578582106,0.2597792271317919,0.0031953062195683012,False,Espírito Santo
320060,7,6929.733769,,,,,0.28924323387829404,0.09040303827724147,False,Espírito Santo
320062,6,5748.36818539,,,,,0.2884789127628586,0.0479483475786268,False,Espírito Santo
320063,8,4073.8331385600004,,,,,0.29386969003476565,0.06246832598473935,False,Espírito Santo
320064,6,4917.66877186,,,,,0.2649644003570988,0.021428571428600458,False,Espírito Santo
320065,5,2393.2406756600003,,,,,0.21218022678338305,0.0,False,Espírito Santo
320066,10,5855.928379769999,0.13141952857402495,0.12049094021145562,0.14413287262149088,0.02364193241003526,0.2545920215707642,0.008247035577285665,False,Espírito Santo
320067,2,1166.65875533,,,,,0.24843181759811706,0.0,False,Espírito Santo
320070,3,3068.66389768,,,,,0.40648880261433074,0.18827292027706038,False,Espírito Santo
320072,5,3229.0995665,,,,,0.2597961571654146,0.0,False,Espírito Santo
320073,6,5974.50924318,,,,,0.4916323818773026,0.26926906963302716,False,Espírito Santo
320074,8,4674.8624166,,,,,0.3277083371290028,0.08834374737724768,False,Espírito Santo
320075,5,4619.358539360001,,,,,0.22238424839085738,0.0,False,Espírito Santo
320076,12,18504.86779457,0.1450670229209068,0.11849388335380258,0.2451307339910561,0.1266368506372535,0.21026537175138393,0.07986867409042966,False,Espírito Santo
320077,2,1702.64065377,,,,,0.2988064599614483,0.05940492540251722,False,Espírito Santo
330000,4,5854.51785613,,,,,0.25897851007907996,0.12300736365701999,False,Rio de Janeiro
330001,13,34453.15016429,0.13115757308804965,0.12314223315670898,0.14278993588865102,0.019647702731942038,0.256183359156201,0.00613178701989829,False,Rio de Janeiro
330002,11,19885.80927964,0.1312197608570776,0.10246264584481705,0.18441456754055563,0.08195192169573857,0.232760205624024,0.029679316090131202,False,Rio de Janeiro
330003,10,17456.94197443,0.13255498272915836,0.11919472429851075,0.15305447258287638,0.03385974828436564,0.25610103459188216,0.009008930866434582,False,Rio de Janeiro
330004,3,14571.957440540002,,,,,0.29752333263533753,0.0571428571428179,False,Rio de Janeiro
330005,9,14382.890414099998,,,,,0.3270488855658729,0.07493896661851504,False,Rio de Janeiro
330007,12,22885.065190319998,0.1340780109002014,0.11438424309646837,0.15563556986227464,0.04125132676580627,0.2527443910008679,0.015411630799534903,False,Rio de Janeiro
330009,4,5187.455996090001,,,,,0.2647371796663702,0.0,False,Rio de Janeiro
330010,5,10503.19874719,,,,,0.4645863746191206,0.229341397823682,False,Rio de Janeiro
330011,4,24768.667698490004,,,,,0.31667505897679976,0.05968313087397593,False,Rio de Janeiro
330016,12,26183.295104079996,0.09330571581312896,0.06113690353228261,0.13393749974563865,0.07280059621335604,0.18293622323978542,0.0036752083864725325,False,Rio de Janeiro
330017,10,9261.36144397,0.1283823929709395,0.11022754638074807,0.14748213394015933,0.03725458755941126,0.23631919346521493,0.020445592476664085,False,Rio de Janeiro
330018,3,560.98392341,,,,,0.24502309278023132,0.0,False,Rio de Janeiro
330020,6,12917.46647982,,,,,0.25790947754735966,0.019098395334170647,False,Rio de Janeiro
330021,1,1399.88952297,,,,,0.3356400664394421,0.09999999999999991,False,Rio de Janeiro
330022,2,6695.66782087,,,,,0.33842252248507043,0.09999999999999991,False,Rio de Janeiro
330024,15,31419.533329889997,0.12252778559100885,0.10234867178020852,0.13603654291113,0.03368787113092146,0.23638735297029442,0.008668218211723309,False,Rio de Janeiro
330026,11,30451.79174081,0.22292410946642596,0.127530231924871,0.40617204830458603,0.278641816379715,0.3459980728197706,0.09985014611308127,False,Rio de Janeiro
330028,10,22908.994362870002,0.16164338452642718,0.12601115112306718,0.22622642183637381,0.10021527071330663,0.28647432284059965,0.036812446212254775,False,Rio de Janeiro
330029,10,22267.84278812,0.15527583536261672,0.1257951448428702,0.19959514324889363,0.07379999840602344,0.27307819696722824,0.03747347375800518,False,Rio de Janeiro
330030,6,29400.51611765,,,,,0.2573207586382409,0.0,False,Rio de Janeiro
330031,3,6442.14132287,,,,,0.26021580740401345,0.0,False,Rio de Janeiro
330032,1,2935.24465863,,,,,0.11119869390785289,0.0999999999999999,False,Rio de Janeiro
330033,6,18327.77221716,,,,,0.37647099284341073,0.14999999999991817,False,Rio de Janeiro
330034,19,37338.77237781001,0.1484594698788483,0.11825995770204926,0.179359549890866,0.061099592188816734,0.25884261607007286,0.038076323687623766,False,Rio de Janeiro
330035,6,10316.77952434,,,,,0.26597548159020684,0.049501438842531706,False,Rio de Janeiro
330036,2,5436.31662001,,,,,0.5537793136970296,0.4841293760190625,False,Rio de Janeiro
330037,1,2124.68648773,,,,,0.2411361088053837,0.0,False,Rio de Janeiro
330039,7,13540.11381186,,,,,0.23222307056602048,0.06047407601251309,False,Rio de Janeiro
330043,7,13701.166765550002,,,,,0.3175523883104153,0.06818898182774552,False,Rio de Janeiro
330044,3,8253.44249998,,,,,0.19097842612352792,0.1028138080278691,False,Rio de Janeiro
330045,7,6612.79853814,,,,,0.2810020466986399,0.028318127235155675,False,Rio de Janeiro
330046,6,11678.5190856,,,,,0.3170355585070373,0.08023327584384042,False,Rio de Janeiro
330048,4,29326.03978207,,,,,0.2565660785119074,0.0,False,Rio de Janeiro
330050,1,1454.77695332,,,,,0.2411361088053837,0.0,False,Rio de Janeiro
330051,5,8417.7086624,,,,,0.4133645548953075,0.1762111245744983,False,Rio de Janeiro
330052,6,27032.613841309998,,,,,0.3018637290515897,0.05037805725696722,False,Rio de Janeiro
330055,4,8943.82228877,,,,,0.3628588355337792,0.12269610964837455,False,Rio de Janeiro
330056,4,8307.923564480001,,,,,0.25291518144641423,0.0,False,Rio de Janeiro
330057,10,16901.26889871,0.11074090212268733,0.06981403948022626,0.1633335447409387,0.09351950526071244,0.19765596656559337,0.02382583767978127,False,Rio de Janeiro
330058,10,17110.22149546,0.28047444081335726,0.12843142843945293,0.45010101945532904,0.3216695910158761,0.3721601228953269,0.18878875873138765,False,Rio de Janeiro
330059,9,23735.52680888,,,,,0.33893549339934126,0.09612623178639114,False,Rio de Janeiro
330060,7,18154.46145648,,,,,0.26243024021421085,0.012086874613990647,False,Rio de Janeiro
330061,6,12598.682259930001,,,,,0.21426655611045045,0.0,False,Rio de Janeiro
330063,1,639.77302538,,,,,0.05008420882138379,0.0,False,Rio de Janeiro
330064,3,7554.53500968,,,,,0.2627790623467348,0.03541378694548298,False,Rio de Janeiro
330066,4,10492.488148519999,,,,,0.1810570149890838,0.0,False,Rio de Janeiro
330067,2,3263.25554759,,,,,0.23820590063145003,0.01888561270799473,False,Rio de Janeiro
330069,6,12913.50516211,,,,,0.28669469159797406,0.013221045292253045,False,Rio de Janeiro
330070,5,11077.5656998,,,,,0.2655958089102659,0.017135228504302796,False,Rio de Janeiro
330071,16,28736.259919520002,0.14810000297499512,0.10794420411821073,0.21064649809165661,0.10270229397344588,0.2603675131911274,0.0358324927588628,False,Rio de Janeiro
330072,1,2544.97500171,,,,,0.224441372531589,0.0,False,Rio de Janeiro
330073,12,31707.870111659995,0.16319737802552917,0.1349904494300563,0.18941180784916642,0.05442135841911011,0.28236203649948305,0.04403271955157523,False,Rio de Janeiro
330074,5,9715.28038215,,,,,0.44476327912767766,0.20730639303281653,False,Rio de Janeiro
330075,2,3823.92653078,,,,,0.2578308450791783,0.0,False,Rio de Janeiro
330076,5,9272.084855609999,,,,,0.37444474240036213,0.14560398713943623,False,Rio de Janeiro
330080,2,5866.367440239999,,,,,0.21929664652498113,0.1790532819364324,False,Rio de Janeiro
330082,11,18796.901836249996,0.14548885857617996,0.12369398037308094,0.17942689667945716,0.05573291630637622,0.26895816805223693,0.022019549100123045,False,Rio de Janeiro
330084,2,1511.34581532,,,,,0.2411361088053837,0.0,False,Rio de Janeiro
330085,6,10946.934382059999,,,,,0.24654447311738453,0.0,False,Rio de Janeiro
330086,12,15933.196096149999,0.14403370086263384,0.12224838163577624,0.1798812217562522,0.05763284012047597,0.2621075313560738,0.025959870369193883,False,Rio de Janeiro
330087,11,20692.49103008,0.17634831460635575,0.12971477504966974,0.2419795322651128,0.11226475721544305,0.2999547296710602,0.05274189954165129,False,Rio de Janeiro
330088,9,35084.30960752,,,,,0.2822310150377645,0.045256920058950455,False,Rio de Janeiro
330089,6,15516.77651196,,,,,0.2143211744173413,0.03436082195803003,False,Rio de Janeiro
330090,8,9411.58039655,,,,,0.25341129610741947,0.009097083297018313,False,Rio de Janeiro
330093,9,17430.99859432,,,,,0.2741792263038686,0.03587661609609554,False,Rio de Janeiro
330094,3,7497.91959683,,,,,0.39182739842771575,0.15945500420823028,False,Rio de Janeiro
330095,5,24288.990093559998,,,,,0.24890083418605094,0.01516556388839593,False,Rio de Janeiro
330096,2,12148.006543120002,,,,,0.2714431204374632,0.01440392095640572,False,Rio de Janeiro
330097,7,22873.39293465,,,,,0.3139553319559629,0.07208462791815494,False,Rio de Janeiro
330098,8,13625.462253990001,,,,,0.22219160029984528,0.022670498377590415,False,Rio de Janeiro
330099,15,23227.007363490004,0.13026247244717468,0.1235235809711846,0.13816948118256464,0.014645900211380042,0.2524132141834804,0.008111730710868901,False,Rio de Janeiro
330100,7,6729.0087028100015,,,,,0.32684225746887213,0.11668217683618431,False,Rio de Janeiro
330101,6,7160.945889799999,,,,,0.3000389856558601,0.05482974591684368,False,Rio de Janeiro
330103,4,9653.61148931,,,,,0.253428764417174,0.0,False,Rio de Janeiro
330104,7,20071.88899979,,,,,0.22924892288212295,0.01047834148221925,False,Rio de Janeiro
330105,5,3945.8142433699995,,,,,0.3467970370880603,0.09283159140904149,False,Rio de Janeiro
330107,17,40423.36145738,0.15680079881731293,0.1147011341308126,0.20951913830944394,0.09481800417863134,0.2603719904943428,0.05322960714028312,False,Rio de Janeiro
330109,5,11965.75658755,,,,,0.35892548303200983,0.20663049133700825,False,Rio de Janeiro
330111,10,18275.843397899996,0.1253531719180387,0.10742683214389279,0.13808835264050434,0.030661520496611555,0.23785488164599383,0.012851462190083556,False,Rio de Janeiro
330112,4,6188.94831768,,,,,0.1792177989814167,0.012500000000000002,False,Rio de Janeiro
330113,5,17867.49946658,,,,,0.4606656122326299,0.21514624598540982,False,Rio de Janeiro
330114,4,4091.9075623400004,,,,,0.2327680582239573,0.0670949256312129,False,Rio de Janeiro
330115,20,33131.63160993,0.16220681415593508,0.11738803365701599,0.22483318143956688,0.10744514778255089,0.2696373008872326,0.05477632742463762,False,Rio de Janeiro
330116,5,15545.941486619999,,,,,0.1870830166816777,0.01934619141290682,False,Rio de Janeiro
330117,1,2359.07059612,,,,,0.2411361088053837,0.0,False,Rio de Janeiro
330118,3,13193.71470718,,,,,0.21960151457655067,0.018426855951242844,False,Rio de Janeiro
330120,6,17984.913767000002,,,,,0.3834933579297024,0.1565138097456411,False,Rio de Janeiro
330121,7,18831.39416589,,,,,0.2260548764859796,0.00528971353445684,False,Rio de Janeiro
330122,4,6327.79216145,,,,,0.2714094562501076,0.08659868834052095,False,Rio de Janeiro
330123,4,9448.58107657,,,,,0.25959755609204826,0.0,False,Rio de Janeiro
330126,16,25690.257675419998,0.12272580824673321,0.10017372874730547,0.14620998442198488,0.04603625567467941,0.2355338969077739,0.009917719585692495,False,Rio de Janeiro
330127,14,42290.43276741,0.17060222271644077,0.1275531988857684,0.24105185983222027,0.11349866094645186,0.29561747195122967,0.045586973481651846,False,Rio de Janeiro
330128,6,10889.42077778,,,,,0.2753317945120205,0.020742924861339506,False,Rio de Janeiro
330129,13,38828.58603411,0.1765114964067372,0.12634129368679278,0.23609634541615615,0.10975505172936337,0.279736034947569,0.07328695786590535,False,Rio de Janeiro
330130,6,8405.469391440001,,,,,0.2851914806210661,0.031242092877041733,False,Rio de Janeiro
330131,5,8071.253942359999,,,,,0.2543451172737031,0.0,False,Rio de Janeiro
330132,8,19166.61288567,,,,,0.2963084090126184,0.044445471593700485,False,Rio de Janeiro
330133,2,5835.455942250001,,,,,0.2428957505629096,0.0,False,Rio de Janeiro
330134,7,11555.7072108,,,,,0.1998697185646529,0.0222924624692586,False,Rio de Janeiro
330135,3,14146.95746546,,,,,0.27139685935701446,0.05371598458080824,False,Rio de Janeiro
330137,7,11332.79064098,,,,,0.28137787042004214,0.03223036107666187,False,Rio de Janeiro
330138,13,48500.65647390001,0.16359772461681343,0.10703819835072373,0.2471414142764147,0.14010321592569097,0.26982564880873267,0.05736980042489425,False,Rio de Janeiro
330140,6,15970.05428976,,,,,0.4057015179261098,0.21601278300340349,False,Rio de Janeiro
330141,10,29854.85670374,0.17490707504140895,0.12229485382232712,0.2652906752408288,0.14299582141850165,0.2979648786964447,0.051849271386373255,False,Rio de Janeiro
330142,5,20908.89342102,,,,,0.15373594547109523,0.0,False,Rio de Janeiro
330143,17,33391.881079440005,0.21418547924405373,0.09927968559042265,0.3662932871095979,0.26701360151917525,0.3066411088181449,0.12172984966996259,False,Rio de Janeiro
330144,3,5917.34634002,,,,,0.4740570556359137,0.250000000000169,False,Rio de Janeiro
330145,8,18218.55982175,,,,,0.34764157920474137,0.12241837164779075,False,Rio de Janeiro
330146,5,12782.873329679998,,,,,0.3959335225877603,0.15458701039584408,False,Rio de Janeiro
330147,6,23265.00728829,,,,,0.3104385325126339,0.07092117310380071,False,Rio de Janeiro
330148,8,14577.61589999,,,,,0.2754700951542736,0.05751116470592253,False,Rio de Janeiro
330149,11,26143.51461883,0.1348091963769234,0.10059155404388156,0.1722193014974847,0.07162774745360315,0.25038452158798125,0.019233871165865588,False,Rio de Janeiro
330150,4,4436.26392168,,,,,0.34906960718411006,0.11397840771554367,False,Rio de Janeiro
330151,3,6221.228066639999,,,,,0.2590023023219936,0.016351138801513163,False,Rio de Janeiro
330152,5,6651.314867550001,,,,,0.2805994543115462,0.041758405144230945,False,Rio de Janeiro
330153,8,13092.653913920001,,,,,0.22246001365943188,0.004352839810377058,False,Rio de Janeiro
330154,10,18148.68567082,0.2015847285279833,0.0972062448025496,0.3206183955997639,0.22341215079721433,0.287609270087053,0.11556018696891346,False,Rio de Janeiro
330155,9,27787.068096749997,,,,,0.3304051287891363,0.08002911056150952,False,Rio de Janeiro
330156,7,16405.04908958,,,,,0.23832567696931103,0.010985813459861708,False,Rio de Janeiro
330157,5,9897.981562379999,,,,,0.3446002277021504,0.10555555555553872,False,Rio de Janeiro
330158,6,14119.01983789,,,,,0.25503889470314267,0.0,False,Rio de Janeiro
330159,6,16705.61445851,,,,,0.2165008553386682,0.0037365646042251286,False,Rio de Janeiro
330160,8,21844.4274508,,,,,0.267466234548115,0.043987716606635516,False,Rio de Janeiro
330162,7,11655.31736495,,,,,0.22598164973004786,0.0,False,Rio de Janeiro
